CONSTRAINT;OUTPUT;PERIOD;PERCENTAGE
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;7;0.6930306027558077
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;8;1.0219789922581186
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;9;0.43730659917151316
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;10;0.4044001260614596
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;11;1.9695926158034232
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;12;0.15430856260417566
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;13;0.1543085626041993
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;14;1.05997879925852
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;15;2.541287002001297
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;16;2.2673225538659545
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;17;1.6831419537485077
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;18;0.6966642461222367
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;19;0.6966642461221221
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;20;0.6966642461220276
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;1;1.637661853647397e-13
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;2;4.885925650263075e-14
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;3;4.8859256502630767e-14
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;4;8.143209417105126e-14
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;5;3.7458763318683666e-13
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;6;3.583012143526268e-13
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;7;8.466975515759236
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;8;12.360181025598546
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;9;9.816895225306512
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;10;10.383976593417108
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;11;10.159472910857303
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;12;13.1467995216936
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;13;13.14679952169359
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;14;9.364815780720326
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;15;9.364815780720274
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;16;4.03368242036303
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;17;0.303745794922312
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;18;0.20430705179936942
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;19;1.3243844367022743
OSUPREALREGAREG >=4513.000000   2.._LENGTH;OVOLTOTREC;20;1.3243844367021984
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;1;1.473895668282657e-13
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;2;3.25728376684205e-14
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;3;1.6286418834210255e-13
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;4;9.771851300526151e-14
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;5;3.9087405202104694e-13
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;6;2.9315553901578553e-13
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;7;8.642535589576742
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;8;12.35015977802866
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;9;9.674544514836272
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;10;10.176379797237953
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;11;10.382176587860679
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;12;13.289656601383385
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;13;13.289656601383424
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;14;9.45796335824162
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;15;9.457963358241635
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;16;4.1563993027945045
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;17;0.5432958532025536
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;18;0.20100101017443464
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;19;1.2816439509151367
OSUPREALREGAREG <=4988.000000   2.._LENGTH;OVOLTOTREC;20;1.2816439509151927
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;1;1.9651942243768764e-13
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;2;1.628641883421025e-14
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;3;0.0
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;4;4.8859256502630754e-14
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;5;3.7458763318683666e-13
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;6;2.9315553901578553e-13
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;7;8.806164167625377
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;8;12.327295706280426
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;9;9.826372895044413
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;10;9.929557014630799
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;11;10.359358204280225
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;12;12.99664335442134
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;13;12.996643354421284
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;14;9.49838613082644
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;15;9.498386130826454
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;16;4.210893466268657
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;17;0.7678865835848747
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;18;0.3355345600057517
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;19;1.26622818363813
OSUPREALDEG+OSUPTCADNETT_T100% >=238.000000   2.._LENGTH;OVOLTOTREC;20;1.2662281836380354
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;1;1.637661853647397e-13
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;2;0.0
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;3;4.8859256502630767e-14
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;4;1.7915060717631278e-13
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;5;4.0716047085525723e-13
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;6;3.257283766842061e-13
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;7;8.796592698972026
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;8;12.382225629536025
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;9;9.834478467621285
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;10;9.81231730509083
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;11;10.283391380253153
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;12;12.756887128443624
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;13;12.756887128443637
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;14;9.53759929751648
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;15;9.537599297516449
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;16;4.370130142479912
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;17;0.8394933019865122
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;18;0.38754206254822987
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;19;1.232088078443332
OSUPREALDEG+OSUPTCADNETT_T100% <=263.000000   2.._LENGTH;OVOLTOTREC;20;1.2320880784432748
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;1;1.8014280390121364e-13
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;2;3.25728376684205e-14
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;3;-3.2572837668420513e-14
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;4;-3.257283766842051e-14
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;5;2.2800986367894404e-13
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;6;1.1400493183947215e-13
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;7;9.179327391651002
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;8;12.873889257402043
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;9;9.940393125609209
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;10;9.343743910461525
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;11;9.767015040915977
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;12;12.993336538775171
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;13;12.99333653877523
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;14;9.293660837615079
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;15;9.293660837615027
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;16;4.493771800060448
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;17;0.8384272897731249
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;18;0.3296785968018259
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;19;1.2806121677747542
OSUPACTNETT_T100% =-0.000000   2.._LENGTH;OVOLTOTREC;20;1.2806121677745275
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;1;1.473895668282657e-13
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;2;-3.25728376684205e-14
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;3;-3.2572837668420513e-14
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;4;-1.6286418834210254e-14
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;5;2.1172344484473373e-13
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;6;1.3029135067368246e-13
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;7;9.179327391650817
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;8;12.873889257405382
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;9;9.940393125611328
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;10;9.34374391046147
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;11;9.767015040918734
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;12;12.993336538777012
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;13;12.993336538776978
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;14;9.29366083761433
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;15;9.293660837614345
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;16;4.493771800062726
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;17;0.838427289770612
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;18;0.3296785967992808
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;19;1.2806121677727746
OSUPREALCPI >=333.000000   2.._LENGTH;OVOLTOTREC;20;1.2806121677726234
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;1;1.637661853647397e-13
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;2;3.25728376684205e-14
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;3;0.0
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;4;-3.257283766842051e-14
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;5;2.768691201815749e-13
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;6;2.605827013473649e-13
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;7;9.495688655307752
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;8;13.074230662771757
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;9;9.849020020397315
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;10;8.834472129266913
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;11;10.165484790878448
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;12;13.148595114504818
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;13;13.148595114504857
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;14;8.905095952430695
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;15;8.905095952430688
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;16;4.526187628401545
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;17;0.9211427449168572
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;18;0.13262371409068674
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;19;1.2033661498995718
OSUPREALCPI <=368.000000   2.._LENGTH;OVOLTOTREC;20;1.2033661498994206
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;1;1.8014280390121364e-13
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;2;3.25728376684205e-14
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;3;4.8859256502630767e-14
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;4;3.257283766842051e-14
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;5;2.605827013473646e-13
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;6;2.280098636789443e-13
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;7;9.512537380165503
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;8;13.265206566641256
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;9;9.8528405265509
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;10;8.769804395511454
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;11;9.976098585912608
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;12;13.146572378635293
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;13;13.14657237863533
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;14;8.952460013090956
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;15;8.95246001309097
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;16;4.555856725325371
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;17;0.8011863959995097
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;18;-0.011334076822474969
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;19;1.112562027870843
OSUPREALEC >=95.000000   2..4;OVOLTOTREC;20;1.1125620278708048
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;1;1.637661853647397e-13
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;2;0.0
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;3;-1.6286418834210257e-14
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;4;3.257283766842051e-14
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;5;2.768691201815749e-13
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;6;2.1172344484473398e-13
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;7;9.233118914286766
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;8;12.909087051732685
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;9;9.617393557056952
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;10;8.684133068872656
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;11;9.414057469218648
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;12;12.859334488648491
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;13;12.859334488648457
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;14;8.767969802229096
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;15;8.767969802229043
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;16;4.360717032338089
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;17;0.7699405146110672
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;18;0.07953983096189485
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;19;1.1343264401398068
OSUPREALEC >=95.000000   6.._LENGTH;OVOLTOTREC;20;1.134326440139693
OSUPREALEC >=-0.000000   5;OVOLTOTREC;1;1.637661853647397e-13
OSUPREALEC >=-0.000000   5;OVOLTOTREC;2;1.628641883421025e-14
OSUPREALEC >=-0.000000   5;OVOLTOTREC;3;-6.514567533684103e-14
OSUPREALEC >=-0.000000   5;OVOLTOTREC;4;4.8859256502630754e-14
OSUPREALEC >=-0.000000   5;OVOLTOTREC;5;1.9543702601052347e-13
OSUPREALEC >=-0.000000   5;OVOLTOTREC;6;8.143209417105153e-14
OSUPREALEC >=-0.000000   5;OVOLTOTREC;7;9.321247594116604
OSUPREALEC >=-0.000000   5;OVOLTOTREC;8;12.87145483520936
OSUPREALEC >=-0.000000   5;OVOLTOTREC;9;9.472851884790847
OSUPREALEC >=-0.000000   5;OVOLTOTREC;10;8.613970857313708
OSUPREALEC >=-0.000000   5;OVOLTOTREC;11;9.310956375729202
OSUPREALEC >=-0.000000   5;OVOLTOTREC;12;12.579159988149602
OSUPREALEC >=-0.000000   5;OVOLTOTREC;13;12.579159988149616
OSUPREALEC >=-0.000000   5;OVOLTOTREC;14;8.358159518721454
OSUPREALEC >=-0.000000   5;OVOLTOTREC;15;8.358159518721422
OSUPREALEC >=-0.000000   5;OVOLTOTREC;16;3.9693056553321573
OSUPREALEC >=-0.000000   5;OVOLTOTREC;17;0.6361096627873806
OSUPREALEC >=-0.000000   5;OVOLTOTREC;18;-0.10740875982029907
OSUPREALEC >=-0.000000   5;OVOLTOTREC;19;0.9001701405962391
OSUPREALEC >=-0.000000   5;OVOLTOTREC;20;0.9001701405961446
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;1;1.473895668282657e-13
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;2;-3.25728376684205e-14
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;3;-8.143209417105127e-14
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;4;6.514567533684101e-14
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;5;1.9543702601052347e-13
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;6;2.605827013473649e-13
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;7;9.242610384888867
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;8;13.045691411772214
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;9;9.523951677947244
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;10;8.485642315051017
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;11;9.265678060422523
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;12;12.730473671298185
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;13;12.730473671298197
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;14;8.170685875835572
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;15;8.170685875835694
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;16;3.8502325312965797
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;17;0.75856550840031
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;18;-0.048115086616209404
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;19;0.970265011398399
OSUPREALEC <=105.000000   2.._LENGTH;OVOLTOTREC;20;0.9702650113983611
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;1;1.637661853647397e-13
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;2;0.0
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;3;-1.6286418834210257e-14
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;4;8.143209417105126e-14
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;5;3.0944195784999547e-13
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;6;2.605827013473649e-13
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;7;9.216134358157852
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;8;12.949336180910546
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;9;9.519898766952812
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;10;8.57492217316717
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;11;9.179184962867188
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;12;12.65544650112918
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;13;12.655446501129195
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;14;8.292489683451164
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;15;8.292489683451286
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;16;3.9107889087063974
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;17;0.7594594301600752
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;18;-0.05802012015567197
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;19;0.9427799552188256
OVOLGSEPMRECREGAFIN(FCTYF_SEPM)*-0.200000+OVOLGSEPMRECREGAFINDM085(FCTYF_SEPM) <=-0.000000   2.._LENGTH;OVOLTOTREC;20;0.9427799552187687
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;1;1.8014280390121364e-13
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;2;1.628641883421025e-14
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;3;6.514567533684103e-14
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;4;8.143209417105126e-14
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;5;8.143209417105144e-14
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;6;-1.6286418834210307e-14
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;7;9.439535420812376
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;8;12.086160281078827
